content,score,Label
Sangat suka belanja di shopee nggak perlu ribet lagi jalan kesana kemari kalau mau belanja tinggal pesan di rumah kita tinggal tunggu barangnya sampai nggak keluar tenaga n mau pesan apapun ada super lengkap deh di shopee apalagi banyak diskonnya lagi tambah senang deh makasih ya shopee sukses terus dan amanah 🙏🙏🙏,5,Positif
"disinii belanjaa jadi praktis apalagii belanjaa skincare,bajuu ituu tinggall CO doangg ga perluu kesana kesini kemari tinggal nunggu pesanan datangg, terus sellu ada vocher promoo setiap bulan gokilll, terus gratis ongkirr nyaa tiap harii ga mainnnnn, dari pada toko biru gaada gratis ongkir+ongkirnya mahall mendingg di shopee ajaa transaksii juga mudahh🥴🔥🔥",5,Positif
"Suka sama aplikasi shopee Krn apa pun yang dibutuhkan semua ada di shopee dan sangat membantu dan menolong jiKa kita tidak punya kendaraan buat keluar beli di pasar atau ditoko tinggal pesan di shopee aja Aneka vocher dan barang bisa dikembalikan jika tidak sesuai dan bisa di cek dulu baru bayar, Terimakasih shopee",5,Positif
"Oke lah buat belanja online,, cuma terkadang di kirim barang sesuai dan kadang gak sesuai... Tapi mantap semoga kedepannya bisa lebih baik lagi Shopee.. Dan bisa lebih murah lagi dari toko sebelah",4,Positif
"Sekarang jadi ga jelas, maaf orang cancel ada alasan nya, di cek pembelian udah berapa abad sampai level platinum itu tanda nya dia udah lama berlangganan di shopee 3x di balikin malah di off COD. Mesan barang asli tapi yang datang palsu siapa yang bertanggung jawab penjual kah, mana mau dia udah untung ngeladinin pembeli yang di tipu nya. Selamat tinggal Shopee😅🖐🖐🖐",1,Negatif
"Alhamdulilah hadirnya Shopee sangat membantu semua kalangan, belanja lebih mudah, semua keperluan semua tersedia tanpa batas waktu, jaya selalu buat shopee",5,Positif
"Karena upload video untuk barang yg sudah dikirim terbatas durasi waktunya, tolong tambahkan fitur EDIT VIDEO-nya supaya memudahkan. Karena sy terbiasa ambil video dr kamera langsung drpd dari aplikasi Shopee. Terima Kasih",5,Positif
"Semoga d tingkatkan lagi dan untuk gratis ongkir semoga d perbaikin soalnya d toko pilihannya gratis ongkir pas mau d CO mahal banget ongkirnya akhirnya gak jadi. Dan juga jangan lah musiman promo dari shopee, kalau bisa tiap hari aja bebas jadi pastinya lebih banyak yang CO gak perlu menunggu tanggal yg d tentukan terutama vochernya gak usah lah d batasin atau d kasih tanggal sekian jadi nya orang mau CO lama menunggu dam ia gak rame juga orang akhirnya tiap hari belanja",4,Positif
Seneng sih belanja di shopee malah sering banget belanja di shopee...tapi kenapa akhir2 ini pengiriman tidak tepat waktu seperti sebelum2nya kalau sebelumnya malah lebih cepat dari yang diperkirakan,4,Positif
"Saya agak kecewa dengan pengiriman SPX karena paket saya tidak dikirimkan, sudah menunggu sampai 11 hari, dan ujung-ujungnya dikatakan kalo paketnya hilang, dan akan dikembalikan dalam bentuk shopeepay, lalu bagaimana dengan waktu pembeli yang hilang dan menunggu barang yang diperlukan. Tolong benahi hal seperti ini, masalah tidak hanya selesai dengan dana dikembalikan.",1,Negatif
"udah pesen beberapa kali,barang nya ga datang² tapi kurir nya Uda konfirmasi ke penjualnya kalo barang nya Uda sampai padahal belum sampai sama sekali,ini gimana ya min? mohon dong perbaikannya....",2,Negatif
"berkali-kali login dan menunggu link verifikasi email, tak kunjung dikirim. layanan customer service pun kurang berguna. saya tetap tidak bisa login ke akun saya, karena disuruh verifikasi email tapi belum juga saya menerimanya. mohon solusinya,",1,Negatif
"Pengiriman selalu lewat dari destinasi waktu. Tidak ada satu barang pun yang sampai ke saya, pengajuan pengembalian uang ya pun prosesnya sagat lamah, harus menunggu 1 bulan. Pokoknya jelek sekali apk ini",1,Negatif
"Aku beli gamis kan namanya sibuk gak baca pesan penjual br 5 jaman di kirim,yg katanya kejar keterlambatan. Bisa gak di kasih waktu satu hari jika chat tidak di bales pembeli ya di kirim. Kesel banget,warna tdk sesuai. Notig iklannya banyak tumpuk jd tdk kebaca. Kalau mau balikin dan tuker pasti ada syarat2. Yang katanya konsumen adalah raja tp ini kebalik",2,Negatif
udh daftar shopee setelh besk nya malah ilang akun nya mau daftar lagi masukin akun yg sya buat mlh gk bisa masuk. saya coba lagi daftar dgn no yg lain malh kejadian yg sama hilang lagi akun nya di coba login gk bisa padahal udh pake sidik jarii dan juga pemgguna pertama gk dpt gratis ongkir sebell bngtt sii sama ni sama shopee tolong dong di perbaiki lagi,1,Negatif
"masa mau beli minimal saldo shopeepay 50rb, padahal harga barang nya ga nyampe 50rb. alasan bikin saldo shopeepay minimal saldo 50rb tuh apa?, lagian juga harga barang nya ga nyampe 50rb, yang penting cukup kan buat bayarnya kocak",1,Negatif
"Setiap pesan paket ga pernah ada chat yg masuk gitu terus tanggal yg tertera gak sesuai sama waktu yg dikirim, emang cepat sampe tapi setidaknya sesuai in juga sama yang ada di aplikasi supaya kitanya juga udah ngesiapin gitu",4,Positif
"Aplikasi banyak NgeBug contoh Aplikasi sudah ditutup tapi masih ada suara Live dan musik ketika saya membuka Live Video, tolong perbaiki...",4,Positif
Baru kali ini kecewa hati hati belanja di Shopee sekarang mereka tidak antar paket sampe di ruma tiba tiba di retur padahal mereka suda buka dan ganti isinya lalu pura pura di kembalikan ke penjual.. Sampe sampe tokonya chat saya kenapa isi paketnya sudah di tukar.... Masi enak pake J&T tidak lama dan tidak ribet,1,Negatif
"Sumpahhh kesel banget dari tgl 5 barang dikirim sampai sekarang belum sampe juga, paket saya gak ada pergerakan nya pesanan di proses dilokasi transit cengkareng terusss. Entah sampai kapan sampai nya itu paket udah info ke pusat informasi hanya di suruh sabar menunggu.",1,Negatif
Jujur saya suka dngn apk shopee tpi hbis di upgred versi terbaru sekrang buat buka ke profil atau liat pesanan dan msuk mnu bayar susah banget padahal kuota dan jaringan full..inti nya hbis di upgred bukan tambah baik tpi tambah lelet buat buka nya,2,Negatif
Buat pihak Shopee tolonglah perbaiki sistem pembayaran pakai shopepay. Kita beli barang total harga cuma 20 ribu terus saldo shopepay ada 30 ribu padahal cukup buat pembayaran tapi malah gak bisa. Dari pihak shope malah suruh isi saldo lagi buat emosi ....,2,Negatif
Kenapa apk nya jdi lambat loading. Selalu muncul upps halaman dalam perbaikan. Mohon tunggu sebentar. Suda brp lemot🤦 Mohon diberikan pnjlsan,5,Positif
"Aplikasi tukang fitnah,saya dituduh memakai bot dan penyalahgunaan akun. Padahal jelas penjual yang kurang ajar memanipulasi harga dan malah saya yang diberi penalty. Tunggu balasan yang setimpal buat tim terkait!!!",1,Negatif
"Kenapa spaylater saya tidak bisa di gunakan ya? Saya mau cekout isi pulsa, metode pembayaran nya yg spaylater ndk bisa. Keterangannya tidak memenuhi syarat utk menggunakan aplikasi. Bagaimana solusinya?",5,Positif
"aplikasi kaga jelas masa mau verifikasi wajah kaga bisa mulu pdahal udh bener wajahnya dari awal daftar verifikasi wajah,sama kalau mau searching harus verifikasi pazzle dulu kan ribet,mending pindah ke e-commerce lainn kalo begini mah😂",1,Negatif
"Saya sangat suka belanja si shopee,tapi kenapa akhir2 ne ongkir terlalu mahal untuk paket COD,saya sangat berharap ongkir bisa kembali normal,dan saya tidak perlu mengganti metode pembayaran lagi.. terimakasih",5,Positif
pokoknya shopee top markotop dah barang yang saya pesan selalu sesuai dan pengirimannya cepat kurirnya juga ramah walaupun hujan tetap semangat ngantar paket saya sampai depan rumah gak nyesel selalu langganan di shopee,5,Positif
"Males bngt sekarang belanja di sini, Free ongkir nya Minimal rp30 belanja, sedangkan barang yg urgen dibawah 20, masa iya setiap belanja melulu 30.. mana apa2 Sea bank lah, jadinya males buat belanja, gk kek dulu shopee selalu ada free ongkir buat Spay, sekarang free ongkir nya Sea bank apaan bngt dah... Gk uninstall tuh buat jaga2 aja, siapa tau balik lagi nnti shopee kek dulu.. tolong lah yah, shopee gk usah pelit2 ongkir Tambah, ni shopee makin kikir ya voucher ongkir nya.. hadeuhhh",1,Negatif
"Semakin lama semakin semak beranda shopee, menjadikan memori handphone terkuras dan mengurangi kecepatan loading, saran kami buatlah halaman beranda yang fast respon, SEO dan profesional. Terimakasih atas perhatiannya",4,Positif
"Shopee cacat!! Punya kebijakan boleh, tapi harus ttep ditindak lanjuti lah!!!! Siapa yg salah siapa yg di blokir!!! Sistem boleh boleh aja deteksi akun fraud tapi kudu pake logika juga lah! Gak ada kemajuan , skrg gabisa co shopee ya gapapa garugi masih banyak e-commerce lain!!!!!!",1,Negatif
"Saya pengguna baru di shopee, selama ini nyaman sih. Pesanan dapat di telusuri dengan mudah. Beda dengan toko sebelah yang kadang rada ribet buat tracking order kita",5,Positif
"Respon cepat baik top up maupun pengembalian dana cuma tidak ada pilihan kurir jadi terkadang dapat kurir yang lama gak nyampe nyampe, dan sayang lagi saya gak bisa update shopee plus kata server data sudah terpakai 😁😁😁",5,Positif
"saya sangat terbantu dengan shopee. bisa beli barang murah bahkan kadang bebas ongkir hingga 100%. Tapi rating saya kasih 4 karna kurir SPX milik shopee sendiri justru menjadi citra buruk. pengiriman SPX lama banget dibanding kurir lain. gratis ongkir tapi jika pengantaran super lama bahkan kadang dibalikin ke seller bikin mumet, terlebih jika isi paket adalah barang hidup seperti tanaman atau obat yang harus segera digunakan. COD 2x gagal (blokir) LOKASI SAYA = TABIR ILIR, BANGKO, JAMBI.",4,Positif
"Bagus sekali, cuma kurang 1 dlm masalah pengiriman, kalo bisa pas sdah di bawa kurir (menuju alamatmu) itu sertakan nomer kurirnya juga, jadi kita bisa ngabarin kurirnya klo pas lagi di luar kota, dan kurir tidak bolak balik,, mohon di perbarui lagi, sukses dan jaya selalu buat SHOPEE Terimakasih",5,Positif
"Gratis ongkir banyak, pengembalian produk mudah, tapi pilih kasih tuh. Akun bodong mah aman selamat dari tuduhan penyalahgunaan voucher. Akun utamaku dibatasi untuk jadi tumbal toko yg ngasih ranjau harga murah .",1,Negatif
"Aplikasi yg megherankan ,jika di toko ofline ada barang yg serupa mending beli ditoko langsung begitu beli langsung daoat barang yg diinginkan,daripada di aplikasi ini ,kadang toko nya lemot ,kadang pengimanya muter"" gak jelas dan kadang malah gak sampai ,yg membgongkan lagi koin shopee hanya bisa buat potingan belanja punya koin 10000 hanya bisa blditukar 4000 dengan belanja 25000,intinya gak jelas.....",2,Negatif
"Kadang2 ada juga paket2 yg diterima dalam keadaan rusak, seperti terbuka bungkusan paketnya, shg ada keraguan thdp barang yg diterima apakah masih sesuai dan masalah privasi terganggu.",5,Positif
"Baru 2 hari ini aplikasi shopee sy bermasalah. Begitu klik aplikasi langsung keluar. Udah reinstal, bahkan hp udah sy reset, tp tetap ngga bisa masuk aplikasi. Tolong dibantu, krn ada paylater yg hrs segera sy bayar. Hp sy jadul,tp biasanya lancar nggak ada masalah",5,Positif
"Untuk apk dan pedagang gak masalah. Yg masalah di kurir expedisinya. SPX jatiwangi, kurirnya pada songong, lelet dan manipulatif. Kalo terus dibiarin lama-lama pada males order. Tuh contoh c ijo, ada expedisi yg ngeyel (j*e) banyak yg laporin, langsung non aktifin.",2,Negatif
"Selama langganan dgn shopee blm pernah ada kendala yg berarti/ribet, semuanya berjalan semestinya alias lancar, tingkatkan lg kedepannya agar pelanggan tetap milak shopee, trimakasih 🙏🏾🙏🏾",5,Positif
"Kurirr kebanyakan ga amanah banyak yg cari untung , udh sering kaya gitu , harga paket berapa di lebih lebihin 5%/10% harganya wkwkw ga sesuai co aplikasi ... Tolong lah di benahin untuk kurir2 shoope",2,Negatif
"Aplikasi ahopee rusak.. Sudah saya uninstall lalu install kembali tetap tidak bisa.. Sudah saya hapus data, hapus memori lalu uninstall.. lalu install lagi.. tetep tidak bisa dibuka.. Hanya berkedap-kedip layarnya.. Ber-kali² saya coba.. uninstall lalu install kembali tapi tak permah berhasil.. Pernah ada aplikasi lain error seperti itu tapi bisa kembali.. shopee kok aneh.. sama sekali tidak biea",5,Positif
"Saya pengguna shopee sudah lama dan sudah kategori member gold, selama ini saya biasa membeli pulsa menggunakan SpayLater, tapi selama masuk tahun 2025 saya sudah tidak bisa lagi membeli pulsa menggunakan SpayLater padahal saldonya masih banyak dan kredit bulanan saya bayar tepat waktu Mohon bantuannya",5,Positif
"Shopee makin sini makin aneh, barang tidak sesuai, di pesan apa di kirim apa. Dikasih nilai bintang 1. Bisa di apus dong sama toko nya! Produk luar negeri sudah tidak bisa di order (padahal tidak mengecewakan), produk lokal kacau",1,Negatif
"saya pesan barang yang sudah dibayar duluan, dan pas saya mau lacak barang nya, ga sengaja kepencet pesanan diterima, dan disitu barang nya jadi selesai dan duit udah diterima penjual, sedangkan barang belum sampe. harusnya kalo barang belum sampe jangan dulu dibikin fitur seperti itu, atau minimal bikin konfirmasi 2x agar yang tidak sengaja bisa lebih hati"" masa sekelas shopee begitu yah??",1,Negatif
"Setelah di update kok jadi gak jelas, gak bisa liat gambar, sebelum di update lancar""aja gak ada kendala, skarang mau ngecek pesanan udah sampai di mana layar nya putih semua.sangat"" merugikan, kalau bisa tolong di perbaiki biar kami gak kecewa.",1,Negatif
"boleh, hanya saja butuh optimalisasi karena aplikasinya sedikit berat, server yang terkadang lemot, ini asli servernya lemot banget, gambar produk dan fitur lama munculnya padahal jaringan dan kualitas sinyal sangat bagus :)",4,Positif
Makin lama makin lama pengirimannya dan istimasi sampai sering berubah ubah tidak konsisten . Wilayah sidoarjo status uda selesai / sampai tp kiriman / barang baru besoknya dikirim dan uda 2x terjadi seperti itu .,1,Negatif
"Setelah update, Amplikasinya berat sekali hp ram 2giga tidak bisa buka fitur spinjam tampilan blank putih, dah gitu tidak bisa chat bantuan Gimana nih",1,Negatif
"untuk ulsan shopee hanya shopee memang is the best apalagi tagihan data kali ini kita memang harus punya pandangan yang seknifikan yang tidak perlu ribet atau perlu donasi riwerd yang ngebut dan tidak bikin ruwet orbitan selalu tepat sasaran baca peluang bisnis selalu kebut tak perlu lupah Masi ini itu, apalagi punya saldo tambahan bisa di manfaatin kocek Nya .kelihatan bangat untungnya jika rugi Mukin taban bonus yang berubah-ubah terimakasih shopee pamit.",5,Positif
"Tolong nih yah untuk Shopee,kembalikan saja ke setelan awal,dimana jasa kirimnya pakai JNE atau JNT saja,soalnya SPX itu nggak profesional,masa kurirnya nggak datang-datang kerumah barang pesanan saya terertur sendiri,padahal saya nggak retur loh,dan lebih parahnya lagi ada keterangan di pengiriman kalau barang saya dikembalikan karena pembeli menolak.ini gimana ini konsepnya untung COD kalau bayar pakai transfer bisa rugi customer.",1,Negatif
"Kenapa sih akhir² ini shopee ini banyak fitur tapi gak ada yg bisa di gunakan, padahal udah langganan di sini dari dulu , spaylater aja gak bisa di gunakan lagi udah lama , tolong dong kebijakan dari pihak shopee ..",2,Negatif
"belanja online paling suka di shopee, harga murah2 kualitas bagus pengiriman cepat bisa COD cek dulu lagi pokonya mantap sangat puas 👍👍👍",5,Positif
Kesel bgt sama kurir di shopee.. Paket dtg ga di anter giliran di tepon g di angkat angkat di chat juga ga bales bales mana paket yang di pesen penting semua gi mnaa si..udah gitu aplikasinya lemot.. Padahal kualitas barang lumayan.. Tapi minesnya di kurirnya...gerem bgt 😏😏,1,Negatif
Salut kepada Shopee yang mau menindak seller yang tidak jujur yang cenderung curang kepada customer (pengalaman saya : pengiriman barang yang tidak sesuai dengan diskripsi yg ditawarkan yang jauh dari spek barangnya/ lebih murah),5,Positif
"Tolong perbaiki sistem aplikasinya, saya mau login ke akun saya tetapi tidak bisa, dikarenakan loading yang begitu lama. saya sudah memeriksa koneksi internet saya ke beberapa apk dan normal, cuma di shopee saja loading lama. Untuk masalah perangkat, sudah bisa dibilang memadai, dengan ram 8 gb apakah tidak bisa?. Tolong di perbaiki lagi soal ini.",1,Negatif
"Ternyata banyak yg sepemikiran sama saya yaa,,,sistem lacak semakin ngawur,estimasi pengiriman tdk pasti,pengiriman lama sudah tidak bisa di jadikan patokan pengiriman datang,otomatis banyak nolak pelanggan. Yg lucunya lagi ternyata ada sistem kadaluwarsa member ""yg dulunya saya member Gold sekarang di downgrade jd Silver lg dg alasan Jarang Transaksi dan Pelanggaran Syarat"". Apa mentang² sudah banyak peminatnya ya trus lupa waktu awal promosi shopee dulu.",1,Negatif
